# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Conirostrum_cinereum
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 61.90 mm
# Secondary1: 49.10 mm
# Kipps Distance: 12.80 mm
# Hand-Wing Index: 20.70
# Tail Length: 53.40 mm
# Aspect Ratio: 1.261
# Pointedness Index: 0.2068
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1234
# Max Thickness Position: 0.3376
# Max Camber/Chord: 0.0579
# Max Camber Position: 0.3634
# Leading Edge Radius: 0.0344
# LE Droop: 0.0039
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.00e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01031198,0.06573185
UPPER,2,0.04124790,0.11478971
UPPER,3,0.08593313,0.14213907
UPPER,4,0.29369460,0.17392737
UPPER,5,0.33758000,0.18133378
UPPER,6,0.38146540,0.16898978
UPPER,7,0.38556100,0.13442657
UPPER,8,0.49344000,0.08377291
UPPER,9,0.88000000,0.03187483
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01031198,-0.04008990
LOWER,2,0.04124790,-0.01923798
LOWER,3,0.08593313,-0.04496406
LOWER,4,0.29369460,-0.04579583
LOWER,5,0.33758000,-0.06554623
LOWER,6,0.38146540,-0.03838943
LOWER,7,0.38556100,0.00358017
LOWER,8,0.49344000,0.01861254
LOWER,9,0.88000000,0.00953584
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
