# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Cisticola_lugubris
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 56.60 mm
# Secondary1: 49.60 mm
# Kipps Distance: 7.00 mm
# Hand-Wing Index: 12.50
# Tail Length: 53.00 mm
# Aspect Ratio: 1.141
# Pointedness Index: 0.1237
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1300
# Max Thickness Position: 0.3425
# Max Camber/Chord: 0.0590
# Max Camber Position: 0.3700
# Leading Edge Radius: 0.0366
# LE Droop: 0.0055
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.00e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01098676,0.07142055
UPPER,2,0.04394703,0.12063672
UPPER,3,0.09155632,0.14786563
UPPER,4,0.29797500,0.18118438
UPPER,5,0.34250000,0.18898437
UPPER,6,0.38702500,0.17598437
UPPER,7,0.39187500,0.13958437
UPPER,8,0.50000000,0.08653672
UPPER,9,0.88000000,0.03281406
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01098676,-0.04229703
LOWER,2,0.04394703,-0.02095547
LOWER,3,0.09155632,-0.04826719
LOWER,4,0.29797500,-0.05021563
LOWER,5,0.34250000,-0.07101563
LOWER,6,0.38702500,-0.04241563
LOWER,7,0.39187500,0.00178437
LOWER,8,0.50000000,0.01837031
LOWER,9,0.88000000,0.00954609
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
