# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Scytalopus_stilesi
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 58.40 mm
# Secondary1: 53.70 mm
# Kipps Distance: 4.70 mm
# Hand-Wing Index: 8.10
# Tail Length: 45.90 mm
# Aspect Ratio: 1.088
# Pointedness Index: 0.0805
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1335
# Max Thickness Position: 0.3451
# Max Camber/Chord: 0.0594
# Max Camber Position: 0.3735
# Leading Edge Radius: 0.0378
# LE Droop: 0.0064
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.00e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01134169,0.07443017
UPPER,2,0.04536678,0.12365633
UPPER,3,0.09451412,0.15081090
UPPER,4,0.30027180,0.18493978
UPPER,5,0.34514000,0.19295097
UPPER,6,0.39000820,0.17959897
UPPER,7,0.39526300,0.14221338
UPPER,8,0.50352000,0.08790193
UPPER,9,0.88000000,0.03326537
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01134169,-0.04345278
LOWER,2,0.04536678,-0.02192556
LOWER,3,0.09451412,-0.05010335
LOWER,4,0.30027180,-0.05272583
LOWER,5,0.34514000,-0.07408903
LOWER,6,0.39000820,-0.04471463
LOWER,7,0.39526300,0.00068218
LOWER,8,0.50352000,0.01815440
LOWER,9,0.88000000,0.00951694
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
